kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5617854,K01588.01,Kepler-901 b,2,1,1.0,3.517494725,135.546724,0.742,1.5639,532.8,1.42,704.0,58.08,52.6,1.0,q1_q17_dr25_tce,4132.0,4.699,0.564,291.15295,40.887489,14.699
4932442,K01665.01,Kepler-923 b,2,1,0.993,6.93365167,137.07375,0.904,4.608,119.6,1.7,1104.0,351.27,20.1,1.0,q1_q17_dr25_tce,5861.0,4.212,1.304,294.17108,40.055168,14.042
4932442,K01665.02,,1,1,,5.91393977,137.17182,0.0896,0.562,84.0,1.07,1112.0,361.0,2.8,,,6194.0,4.415,1.129,294.17108,40.055168,14.042
5183357,K01669.01,Kepler-924 b,2,1,0.989,61.0373591,175.17671,0.071,8.378,437.5,3.38,610.0,32.74,40.2,1.0,q1_q17_dr25_tce,6309.0,4.154,1.614,290.66852,40.39772,14.171
5269467,K01672.01,Kepler-925 b,2,1,0.991,33.8677783,137.51532,0.787,3.72,894.8,2.31,394.0,5.69,23.8,1.0,q1_q17_dr25_tce,4564.0,4.593,0.691,290.10654,40.490662,15.81
5360920,K01675.01,,1,1,1.0,14.62399621,144.45527,1.209,2.193,1082.0,21.92,681.0,50.91,25.0,1.0,q1_q17_dr25_tce,5753.0,4.57,0.815,291.33719,40.558201,15.789
11702948,K01465.01,,1,1,0.0,9.771462706,135.584899,0.946,1.767,6933.2,10.15,799.0,96.39,215.0,1.0,q1_q17_dr25_tce,5812.0,4.551,0.853,286.14938,49.867512,14.245
9512981,K01466.01,,1,1,0.998,281.5628889,357.996571,0.0,8.853,21012.0,10.83,214.0,0.49,237.1,1.0,q1_q17_dr25_tce,4810.0,4.536,0.776,284.84988,46.13895,15.962
11764462,K01531.01,Kepler-884 b,2,1,1.0,5.69919592,136.58738,0.007,2.3906,159.4,1.16,964.0,204.18,35.3,1.0,q1_q17_dr25_tce,5646.0,4.493,0.932,292.58444,49.923161,13.069
11656246,K01532.01,Kepler-885 b,2,1,0.997,18.11473813,147.4904,0.896,5.2706,241.5,2.49,830.0,112.43,51.3,1.0,q1_q17_dr25_tce,6109.0,4.247,1.36,288.66156,49.737209,12.841
7808587,K01533.01,Kepler-886 b,2,1,1.0,6.24145791,134.88892,0.029,3.0998,163.7,1.6,1111.0,360.09,30.8,1.0,q1_q17_dr25_tce,5810.0,4.25,1.259,286.27176,43.59523,13.939
4741126,K01534.01,Kepler-887 b,2,1,1.0,20.4222447,146.9837,0.059,6.22,189.3,1.78,785.0,89.74,34.7,1.0,q1_q17_dr25_tce,6119.0,4.274,1.299,290.09082,39.81699,13.47
5301750,K01589.01,Kepler-84 b,2,1,0.998,8.72585478,138.76838,0.911,4.473,446.7,2.86,985.0,222.19,37.7,1.0,q1_q17_dr25_tce,6036.0,4.326,1.131,298.25204,40.496078,14.764
5301750,K01589.02,Kepler-84 c,2,1,1.0,12.88291395,135.18736,0.962,5.676,460.5,3.15,865.0,132.23,33.6,2.0,q1_q17_dr25_tce,6036.0,4.326,1.131,298.25204,40.496078,14.764
5301750,K01589.03,Kepler-84 e,2,1,1.0,27.4345973,145.12322,0.603,5.038,472.6,2.56,672.0,48.29,25.3,3.0,q1_q17_dr25_tce,6036.0,4.326,1.131,298.25204,40.496078,14.764
5301750,K01589.04,Kepler-84 d,2,1,0.996,4.22453631,135.42908,0.823,3.128,159.1,1.6,1254.0,584.24,16.7,4.0,q1_q17_dr25_tce,6036.0,4.326,1.131,298.25204,40.496078,14.764
5301750,K01589.05,Kepler-84 f,2,1,0.996,44.5520266,160.29386,0.689,6.0,362.1,2.29,572.0,25.3,16.7,5.0,q1_q17_dr25_tce,6036.0,4.326,1.131,298.25204,40.496078,14.764
5526717,K01677.01,Kepler-926 b,2,1,0.994,52.069002,178.15525,0.275,3.0089,558.3,2.92,524.0,17.76,25.6,1.0,q1_q17_dr25_tce,5565.0,4.251,1.246,289.67935,40.700459,14.279
5972334,K00191.02,Kepler-487 d,2,1,0.996,2.418406841,132.505587,0.018,2.0744,665.4,2.25,1226.0,535.84,69.1,2.0,q1_q17_dr25_tce,5422.0,4.484,0.887,295.28723,41.221958,14.991
5531953,K01681.01,,1,1,1.0,6.93910337,138.33927,0.966,2.977,614.7,1.41,445.0,9.28,22.9,1.0,q1_q17_dr25_tce,3638.0,4.844,0.42,291.285,40.730049,15.855
6034945,K01683.01,Kepler-927 b,2,1,0.997,9.11500269,133.97523,0.675,4.558,268.3,1.78,906.0,159.34,21.7,1.0,q1_q17_dr25_tce,5962.0,4.431,1.028,289.38351,41.392689,14.63
8692861,K00172.01,Kepler-69 b,2,1,1.0,13.7223682,137.84083,0.009,5.1231,571.1,2.23,746.0,73.16,97.9,1.0,q1_q17_dr25_tce,5637.0,4.399,0.943,293.26093,44.868889,13.749
9480310,K01470.01,Kepler-1668 b,2,1,1.0,15.43400996,363.29494,0.707,4.2572,1785.9,4.3,721.0,63.79,59.7,1.0,q1_q17_dr25_tce,5900.0,4.509,0.951,297.35233,46.09594,15.703
4741126,K01534.02,Kepler-887 c,2,1,0.993,7.63846084,138.24557,0.405,3.957,71.7,1.12,1089.0,333.3,16.6,2.0,q1_q17_dr25_tce,6119.0,4.274,1.299,290.09082,39.81699,13.47
11669125,K01535.01,Kepler-888 b,2,1,0.956,70.6981724,188.56795,0.026,6.632,357.7,1.63,417.0,7.11,37.7,1.0,q1_q17_dr25_tce,5811.0,4.536,0.866,295.52121,49.738628,13.046
12159249,K01536.01,Kepler-889 b,2,1,1.0,3.74443645,133.55997,0.169,2.9191,73.3,1.1,1328.0,736.89,25.4,1.0,q1_q17_dr25_tce,5876.0,4.269,1.293,291.46732,50.75948,12.71
9872292,K01537.01,,1,1,0.924,10.19154678,136.69755,0.659,6.165,61.3,1.39,1144.0,404.17,27.6,1.0,q1_q17_dr25_tce,6212.0,4.049,1.684,281.46173,46.789894,11.74
5542466,K01590.01,,1,1,0.998,12.89006728,201.22989,0.082,3.555,602.5,1.93,620.0,34.99,23.6,1.0,q1_q17_dr25_tce,4915.0,4.512,0.812,294.36487,40.720879,15.674
4178389,K00185.01,,1,1,0.0,23.210509958,134.386378,0.954,3.09802,28737.0,21.19,595.0,29.69,958.7,1.0,q1_q17_dr25_tce,5875.0,4.572,0.809,296.18524,39.26268,14.228
5542466,K01590.02,Kepler-1756 b,2,1,0.903,2.35574505,177.88824,0.5,1.796,266.9,1.34,1093.0,338.4,17.0,2.0,q1_q17_dr25_tce,4915.0,4.512,0.812,294.36487,40.720879,15.674
5542466,K01590.03,,1,1,0.996,4.74666128,134.63784,0.441,2.093,256.8,1.3,865.0,132.4,12.5,3.0,q1_q17_dr25_tce,4915.0,4.512,0.812,294.36487,40.720879,15.674
10028140,K01591.01,Kepler-1757 b,2,1,1.0,19.65639342,140.29937,0.955,3.226,843.2,2.83,549.0,21.5,25.5,1.0,q1_q17_dr25_tce,5288.0,4.613,0.74,297.73984,46.94191,15.372
6049190,K01685.01,Kepler-1764 b,2,1,0.365,70.468171,189.15822,0.031,6.653,922.4,3.46,511.0,16.17,45.0,1.0,q1_q17_dr25_tce,6461.0,4.396,1.131,293.87988,41.393822,14.811
6198999,K01687.01,Kepler-928 b,2,1,1.0,3.93246069,132.55435,0.416,2.1763,455.5,1.65,894.0,151.31,30.6,1.0,q1_q17_dr25_tce,4841.0,4.533,0.779,289.92072,41.542831,15.32
6310636,K01688.01,Kepler-929 b,2,1,1.0,0.921030497,132.03171,0.025,2.6077,101.5,1.62,2362.0,7380.64,27.0,1.0,q1_q17_dr25_tce,5843.0,4.069,1.615,298.48111,41.615341,14.542
6616218,K01692.01,Kepler-314 c,2,1,1.0,5.960400011,137.265171,0.8,2.8617,828.3,2.85,890.0,148.26,126.1,1.0,q1_q17_dr25_tce,5418.0,4.534,0.886,294.6741,42.075581,12.557
7761545,K01472.01,Kepler-857 b,2,1,0.936,85.3514875,161.007608,0.052,6.7504,4674.7,6.31,390.0,5.44,142.8,1.0,q1_q17_dr25_tce,5584.0,4.478,0.938,294.63239,43.400471,15.061
7499398,K01473.01,,1,1,1.0,23.02028478,357.786124,0.794,3.544,5077.8,7.58,604.0,31.4,97.2,1.0,q1_q17_dr25_tce,5613.0,4.496,0.956,280.36023,43.12368,15.573
12365184,K01474.01,Kepler-419 b,2,1,0.985,69.72646639,196.093243,0.019,3.7177,4491.2,11.65,613.0,33.3,300.7,1.0,q1_q17_dr25_tce,6430.0,4.107,1.731,295.41788,51.184761,13.005
4770365,K01475.01,Kepler-1669 c,2,1,1.0,1.609321941,178.94178,0.016,1.6067,728.5,1.57,958.0,199.28,35.3,1.0,q1_q17_dr25_tce,4224.0,4.662,0.603,297.43039,39.847839,15.937
4770365,K01475.02,Kepler-1669 b,2,1,0.975,9.51220046,185.47893,0.133,2.9497,1169.4,1.99,530.0,18.66,31.9,2.0,q1_q17_dr25_tce,4224.0,4.662,0.603,297.43039,39.847839,15.937
4770365,K01475.03,Kepler-1669 d,2,1,0.987,4.72941177,132.93871,0.236,2.234,434.3,1.22,669.0,47.3,14.6,3.0,q1_q17_dr25_tce,4224.0,4.662,0.603,297.43039,39.847839,15.937
10748390,K00003.01,Kepler-3 b,2,1,0.913,4.887803076,124.8130808,0.054,2.36255,4315.8,4.82,800.0,96.67,862.3,1.0,q1_q17_dr25_tce,4778.0,4.591,0.763,297.70935,48.080853,9.174
11804465,K00020.01,Kepler-12 b,2,1,0.761,4.437962934,171.0091259,0.069,4.69813,16388.0,18.05,1338.0,757.65,3535.6,1.0,q1_q17_dr25_tce,5953.0,4.175,1.415,286.24344,50.040379,13.438
9663113,K00179.01,Kepler-458 c,2,1,0.999,20.74028645,142.80003,0.431,10.3939,1023.3,4.24,798.0,95.68,155.3,1.0,q1_q17_dr25_tce,6226.0,4.264,1.299,297.04541,46.328701,13.955
5289854,K01593.01,Kepler-308 b,2,1,0.964,9.69501146,182.45413,0.293,2.75,515.2,2.08,833.0,114.06,18.3,1.0,q1_q17_dr25_tce,5896.0,4.516,0.914,295.78516,40.439548,15.809
5289854,K01593.02,Kepler-308 c,2,1,1.0,15.3825394,139.07648,0.015,3.815,550.5,2.14,714.0,61.61,18.4,2.0,q1_q17_dr25_tce,5896.0,4.516,0.914,295.78516,40.439548,15.809
10006581,K01595.01,Kepler-902 b,2,1,1.0,40.1097817,142.08227,0.016,5.2096,732.0,3.11,556.0,22.65,40.3,1.0,q1_q17_dr25_tce,5509.0,4.265,1.169,289.73169,46.953819,14.904
5972334,K00191.03,,1,1,0.998,0.708621057,133.36565,0.033,1.5041,187.5,1.2,1846.0,2741.07,30.5,3.0,q1_q17_dr25_tce,5422.0,4.484,0.887,295.28723,41.221958,14.991
6616218,K01692.02,Kepler-314 b,2,1,0.959,2.46106962,133.32138,0.575,2.184,84.2,0.84,1195.0,483.09,18.0,2.0,q1_q17_dr25_tce,5418.0,4.534,0.886,294.6741,42.075581,12.557
7220429,K01700.01,Kepler-931 b,2,1,1.0,8.03753796,139.3582,0.821,2.9118,286.5,1.54,744.0,72.44,31.1,1.0,q1_q17_dr25_tce,5044.0,4.511,0.804,297.13263,42.76825,14.471
12406749,K01476.01,Kepler-1752 b,2,1,0.999,56.3587987,222.31819,0.906,6.927,2559.6,5.04,419.0,7.29,44.4,1.0,q1_q17_dr25_tce,5446.0,4.525,0.821,290.85413,51.222809,15.792
8692861,K00172.02,Kepler-69 c,2,1,0.693,242.467406,150.85827,0.173,12.808,340.3,1.73,286.0,1.59,23.2,2.0,q1_q17_dr25_tce,5637.0,4.399,0.943,293.26093,44.868889,13.749
7811397,K01477.01,,1,1,0.922,169.4976085,228.99997,0.625,7.77,12192.0,9.06,272.0,1.29,82.8,1.0,q1_q17_dr25_tce,5270.0,4.592,0.787,287.65396,43.505718,15.917
12403119,K01478.01,Kepler-858 b,2,1,0.961,76.13622222,199.476237,0.044,7.9393,2949.5,4.78,399.0,6.01,339.4,1.0,q1_q17_dr25_tce,5591.0,4.494,0.892,288.84863,51.209049,12.45
5475431,K01546.01,,1,1,0.733,0.917568975,133.932419,0.667,2.0654,15805.0,11.92,1748.0,2197.57,128.1,1.0,q1_q17_dr25_tce,5713.0,4.541,0.893,298.5137,40.639622,14.456
10027323,K01596.01,Kepler-309 b,2,1,1.0,5.92365747,134.68361,0.045,2.6302,406.5,0.99,531.0,18.87,26.4,1.0,q1_q17_dr25_tce,3883.0,4.762,0.496,297.50986,46.961262,15.157
10027323,K01596.02,Kepler-309 c,2,1,0.738,105.3582299,138.68069,0.75,3.81,1210.2,1.87,204.0,0.41,22.6,2.0,q1_q17_dr25_tce,3883.0,4.762,0.496,297.50986,46.961262,15.157
12019440,K00186.01,Kepler-485 b,2,1,0.998,3.24325988,133.6690203,0.117,3.03318,16451.0,12.91,1243.0,563.17,1586.2,1.0,q1_q17_dr25_tce,5823.0,4.438,1.013,294.99631,50.470058,14.952
5039228,K01597.01,,1,1,1.0,7.79668781,134.42081,0.005,4.6699,361.3,2.44,1116.0,366.42,48.5,1.0,q1_q17_dr25_tce,6521.0,4.352,1.276,298.36884,40.173424,12.681
10004738,K01598.01,Kepler-310 c,2,1,0.986,56.4758069,143.81128,0.862,5.961,1091.8,3.22,417.0,7.14,70.0,1.0,q1_q17_dr25_tce,5497.0,4.57,0.839,288.83936,46.98674,14.279
10004738,K01598.02,Kepler-310 d,2,1,1.0,92.8747294,145.93535,0.917,7.474,658.8,2.64,353.0,3.68,37.9,2.0,q1_q17_dr25_tce,5497.0,4.57,0.839,288.83936,46.98674,14.279
7304449,K01702.01,Kepler-1650 b,2,1,0.999,1.538180949,131.822823,0.932,1.2635,841.0,1.0,602.0,30.85,47.7,1.0,q1_q17_dr25_tce,3364.0,4.978,0.274,297.72925,42.86692,15.722
7386827,K01704.01,Kepler-1765 b,2,1,1.0,10.4188915,137.74971,0.856,3.0069,670.0,3.17,855.0,126.48,42.1,1.0,q1_q17_dr25_tce,5692.0,4.36,1.064,298.01443,42.957458,14.86
7522911,K01705.01,Kepler-1670 b,2,1,1.0,20.4998763,131.82068,0.943,6.501,437.8,2.8,731.0,67.67,21.1,1.0,q1_q17_dr25_tce,6249.0,4.428,1.076,290.32651,43.12183,15.442
7626370,K01706.01,Kepler-932 b,2,1,1.0,1.921437488,131.806204,0.919,1.9046,278.7,1.77,1276.0,626.79,56.7,1.0,q1_q17_dr25_tce,5238.0,4.472,0.851,296.95206,43.271969,14.131
7703955,K01707.01,Kepler-315 b,2,1,0.998,96.109323,187.699,0.948,9.877,982.3,4.01,409.0,6.59,28.7,1.0,q1_q17_dr25_tce,5792.0,4.375,1.005,298.0231,43.363522,15.321
7512982,K01480.01,Kepler-859 b,2,1,1.0,20.38174802,142.31499,0.295,3.7922,1597.1,3.16,528.0,18.36,46.8,1.0,q1_q17_dr25_tce,4883.0,4.515,0.808,286.74188,43.190102,15.887
7512982,K01480.02,,1,1,0.977,7.00447892,137.89902,0.139,2.669,231.4,1.19,754.0,76.26,9.9,2.0,q1_q17_dr25_tce,4883.0,4.515,0.808,286.74188,43.190102,15.887
9597806,K01481.01,Kepler-860 b,2,1,1.0,5.101375725,357.48217,0.027,2.595,894.6,2.84,1050.0,287.28,55.1,1.0,q1_q17_dr25_tce,5869.0,4.479,0.954,295.57727,46.254742,15.455
5283458,K01547.01,,1,1,1.0,30.69395532,365.665214,0.001,2.9512,18121.0,13.72,614.0,33.69,196.6,1.0,q1_q17_dr25_tce,6137.0,4.46,1.018,294.2009,40.455959,15.673
8053552,K01549.01,,1,1,0.0,29.481061268,134.22446,0.983,3.6636,11871.0,16.61,571.0,25.1,332.0,1.0,q1_q17_dr25_tce,5631.0,4.41,0.901,299.05585,43.897202,15.135
9663113,K00179.02,Kepler-458 b,2,1,0.0,572.376632,306.51006,0.712,24.42,1743.4,5.8,264.0,1.15,78.6,2.0,q1_q17_dr25_tce,6226.0,4.264,1.299,297.04541,46.328701,13.955
10004738,K01598.03,Kepler-310 b,2,1,1.0,13.93068791,134.42851,0.912,2.312,186.5,1.4,665.0,46.19,14.9,3.0,q1_q17_dr25_tce,5497.0,4.57,0.839,288.83936,46.98674,14.279
5474613,K01599.01,Kepler-1659 c,2,1,0.9,20.4074846,140.1821,0.986,8.839,363.4,2.9,660.0,44.8,24.5,1.0,q1_q17_dr25_tce,5823.0,4.472,0.972,298.37384,40.61842,14.802
5438757,K01601.01,Kepler-903 b,2,1,0.999,10.35078415,133.71163,0.79,6.253,273.1,1.97,842.0,119.01,36.5,1.0,q1_q17_dr25_tce,5534.0,4.338,1.08,288.77103,40.664181,14.659
5438757,K01601.02,Kepler-903 c,2,1,0.838,62.9224936,151.6882,0.928,11.64,417.8,2.75,462.0,10.73,28.7,2.0,q1_q17_dr25_tce,5534.0,4.338,1.08,288.77103,40.664181,14.659
7750419,K01708.01,,1,1,1.0,32.7737631,151.44352,0.971,3.416,564.5,5.0,686.0,52.22,21.7,1.0,q1_q17_dr25_tce,5640.0,4.076,1.534,290.88232,43.47176,14.758
5972334,K00191.04,Kepler-487 c,2,1,0.0,38.6520796,164.04455,0.038,5.607,566.5,2.07,487.0,13.28,24.8,4.0,q1_q17_dr25_tce,5422.0,4.484,0.887,295.28723,41.221958,14.991
7815744,K01710.01,Kepler-933 b,2,1,0.997,14.20442616,142.7332,0.011,3.898,800.6,1.9,602.0,31.1,26.7,1.0,q1_q17_dr25_tce,5350.0,4.647,0.678,289.56866,43.538609,15.469
7955580,K01711.01,Kepler-934 b,2,1,0.991,55.673582,136.54906,0.274,3.778,765.1,2.19,384.0,5.16,22.7,1.0,q1_q17_dr25_tce,4998.0,4.53,0.808,290.28845,43.755322,15.061
8230616,K01713.01,Kepler-316 c,2,1,1.0,6.82778157,131.78839,0.336,2.3726,545.8,1.34,577.0,26.31,32.2,2.0,q1_q17_dr25_tce,4198.0,4.689,0.574,290.82602,44.184109,15.224
7898352,K01486.01,Kepler-302 c,2,1,1.0,127.2824442,163.89,0.827,7.1545,8088.6,12.04,392.0,5.61,148.1,1.0,q1_q17_dr25_tce,5733.0,4.281,1.183,294.31699,43.629341,15.505
11402995,K00173.01,Kepler-481 b,2,1,1.0,10.06083238,138.96723,0.672,4.5718,460.2,2.58,899.0,154.16,86.4,1.0,q1_q17_dr25_tce,5705.0,4.297,1.14,291.90704,49.262051,13.844
7898352,K01486.02,Kepler-302 b,2,1,1.0,30.1837021,146.64675,0.011,5.879,974.9,3.65,634.0,38.2,37.9,2.0,q1_q17_dr25_tce,5733.0,4.281,1.183,294.31699,43.629341,15.505
7984047,K01552.01,,1,1,0.939,77.63424586,417.153212,0.113,4.1002,16612.0,9.4,325.0,2.65,185.5,1.0,q1_q17_dr25_tce,4812.0,4.548,0.755,298.92593,43.75037,15.915
7951018,K01553.01,Kepler-890 b,2,1,0.331,52.75878505,156.306351,0.344,6.6517,5805.8,8.76,540.0,20.08,265.4,1.0,q1_q17_dr25_tce,6228.0,4.413,1.137,288.43576,43.763489,15.182
7747425,K01952.04,Kepler-341 e,2,1,1.0,42.4729078,146.28712,0.361,7.253,334.0,2.03,539.0,19.93,22.8,3.0,q1_q17_dr25_tce,5616.0,4.327,1.111,289.86157,43.472771,14.601
9892816,K01955.01,Kepler-342 b,2,1,0.998,15.17026921,132.6655,0.917,4.3311,224.8,2.47,905.0,158.23,45.4,1.0,q1_q17_dr25_tce,6297.0,4.26,1.369,292.67807,46.726711,13.147
9892816,K01955.02,Kepler-342 d,2,1,0.603,39.4576228,136.47398,0.967,9.557,244.8,2.8,658.0,44.26,41.6,2.0,q1_q17_dr25_tce,6297.0,4.26,1.369,292.67807,46.726711,13.147
9836149,K01958.01,Kepler-66 b,2,1,1.0,17.8159689,134.4832,0.911,3.6765,776.8,3.12,699.0,56.48,22.5,1.0,q1_q17_dr25_tce,5964.0,4.484,0.933,293.98157,46.687752,15.2
4813563,K01959.01,Kepler-1026 b,2,1,1.0,36.5157639,151.28989,0.787,3.6577,861.3,2.55,425.0,7.71,34.7,1.0,q1_q17_dr25_tce,4847.0,4.54,0.781,283.60526,39.997978,14.254
2985767,K02032.01,Kepler-1063 b,2,1,1.0,14.07969236,139.96053,0.544,1.375,169.5,2.08,931.0,177.81,26.2,1.0,q1_q17_dr25_tce,5821.0,4.097,1.547,290.52676,38.142979,12.261
2304320,K02033.01,Kepler-1064 b,2,1,0.998,16.54081386,133.95274,0.688,2.5996,370.0,1.57,570.0,24.87,32.8,1.0,q1_q17_dr25_tce,5064.0,4.572,0.769,291.74164,37.688938,13.755
3657758,K02034.01,Kepler-1065 b,2,1,1.0,3.609313059,133.79024,0.408,1.7752,1375.1,3.26,1092.0,336.16,35.0,1.0,q1_q17_dr25_tce,5668.0,4.545,0.868,294.51126,38.790501,15.54
9790806,K02035.01,Kepler-1066 b,2,1,1.0,1.93155546,131.76708,0.861,1.614,504.9,2.25,1290.0,655.43,8.6,1.0,q1_q17_dr25_tce,5461.0,4.552,0.858,298.86658,46.502239,13.007
6382217,K02036.01,Kepler-353 c,2,1,0.978,8.41100305,133.79856,0.905,2.4553,755.6,1.8,472.0,11.71,27.6,1.0,q1_q17_dr25_tce,3757.0,4.718,0.539,296.85663,41.758179,15.773
5375194,K01825.01,Kepler-964 b,2,1,1.0,13.52252364,142.17932,0.216,3.987,690.6,2.11,652.0,42.82,22.4,1.0,q1_q17_dr25_tce,5338.0,4.557,0.816,295.30008,40.556591,13.895
6468138,K01826.01,Kepler-965 b,2,1,0.987,134.2520474,182.70534,0.001,9.0636,832.1,3.43,393.0,5.63,57.2,1.0,q1_q17_dr25_tce,5818.0,4.276,1.2,298.51532,41.891201,13.35
10019708,K00199.01,Kepler-490 b,2,1,0.999,3.268695042,137.4817205,0.065,3.45188,10091.0,16.91,1597.0,1539.0,1429.9,1.0,q1_q17_dr25_tce,5927.0,4.046,1.691,295.02567,46.956001,14.879
11875734,K01828.01,Kepler-966 b,2,1,1.0,99.7468804,208.39688,0.828,6.804,1287.0,3.94,391.0,5.55,45.6,1.0,q1_q17_dr25_tce,5620.0,4.363,0.974,297.27057,50.121811,14.422
7046804,K00205.01,Kepler-492 b,2,1,0.998,11.720123999,142.173999,0.623,3.0039,9763.3,7.94,660.0,44.89,707.3,1.0,q1_q17_dr25_tce,5215.0,4.564,0.77,295.49667,42.537891,14.518
7449136,K01890.01,Kepler-1002 b,2,1,1.0,4.33643506,133.85442,0.641,4.1445,108.5,1.75,1453.0,1054.56,48.0,1.0,q1_q17_dr25_tce,6180.0,4.133,1.603,293.0795,43.073711,11.704
8680979,K01891.01,Kepler-330 c,2,1,1.0,15.95541913,143.30236,0.314,3.9851,762.6,2.18,573.0,25.54,39.0,1.0,q1_q17_dr25_tce,4891.0,4.516,0.805,288.44739,44.801682,15.261
8680979,K01891.02,Kepler-330 b,2,1,0.99,8.25980352,137.47021,0.161,2.928,298.4,1.35,714.0,61.43,18.3,2.0,q1_q17_dr25_tce,4891.0,4.516,0.805,288.44739,44.801682,15.261
9030537,K01892.01,Kepler-1674 b,2,1,1.0,62.5613879,178.40847,0.842,5.907,1372.6,3.54,417.0,7.13,35.0,1.0,q1_q17_dr25_tce,5662.0,4.56,0.84,294.8161,45.306122,15.5
6949061,K01960.01,Kepler-343 b,2,1,1.0,8.96847034,139.39473,0.558,4.4073,234.3,2.17,1024.0,259.95,38.2,1.0,q1_q17_dr25_tce,5808.0,4.185,1.374,291.96069,42.43301,14.128
7269493,K01961.01,Kepler-1027 b,2,1,1.0,1.907810683,131.63784,0.41,1.8707,120.5,0.91,1268.0,609.28,40.9,1.0,q1_q17_dr25_tce,5435.0,4.578,0.824,287.57117,42.813919,12.852
5513648,K01962.01,,1,1,1.0,32.85862571,133.51202,0.955,3.1483,162.8,2.31,691.0,53.85,36.4,1.0,q1_q17_dr25_tce,5899.0,4.135,1.414,284.23398,40.79454,10.77
7887791,K01964.01,,1,1,1.0,2.229326354,133.09423,0.249,1.9946,49.1,0.6,1273.0,621.53,24.6,1.0,q1_q17_dr25_tce,5587.0,4.525,0.865,290.7037,43.607208,10.687
11657891,K01965.01,Kepler-1028 b,2,1,1.0,2.514628496,132.90904,0.247,1.6239,228.4,1.27,1217.0,517.89,33.3,1.0,q1_q17_dr25_tce,5662.0,4.56,0.84,289.59308,49.781158,14.325
6305192,K00219.01,Kepler-494 b,2,1,1.0,8.025118521,132.469133,0.454,5.3694,3120.4,7.79,1093.0,336.73,373.0,1.0,q1_q17_dr25_tce,6002.0,4.196,1.369,297.21408,41.66404,14.153
6382217,K02036.02,Kepler-353 b,2,1,1.0,5.79529495,136.77974,0.714,2.272,334.3,1.05,534.0,19.23,14.8,2.0,q1_q17_dr25_tce,3757.0,4.718,0.539,296.85663,41.758179,15.773
9634821,K02037.01,Kepler-1995 b,2,1,0.979,73.7578875,183.72348,0.714,2.69,1836.9,4.28,375.0,4.66,20.2,1.0,q1_q17_dr25_tce,5029.0,4.429,0.93,284.34274,46.316551,15.213
9634821,K02037.03,,1,1,1.0,8.56267266,355.13518,0.335,1.53,608.1,2.26,768.0,82.22,15.2,3.0,q1_q17_dr25_tce,5029.0,4.429,0.93,284.34274,46.316551,15.213
8950568,K02038.01,Kepler-85 b,2,1,1.0,8.30537702,139.7437,0.489,3.751,365.6,1.69,809.0,101.43,28.5,1.0,q1_q17_dr25_tce,5435.0,4.495,0.873,290.97342,45.290321,14.779
3326377,K01830.01,Kepler-967 b,2,1,1.0,13.22714056,142.20251,0.013,3.2861,812.0,2.22,638.0,39.1,51.8,1.0,q1_q17_dr25_tce,5180.0,4.548,0.8,286.55807,38.405369,14.443
11601584,K01831.01,Kepler-324 c,2,1,1.0,51.8098276,182.97335,0.273,6.343,1025.4,2.6,410.0,6.71,56.8,1.0,q1_q17_dr25_tce,5191.0,4.53,0.826,286.47147,49.649021,14.122
11601584,K01831.02,Kepler-324 b,2,1,0.95,4.38536428,139.22548,0.335,2.5126,198.5,1.15,935.0,180.22,25.9,2.0,q1_q17_dr25_tce,5191.0,4.53,0.826,286.47147,49.649021,14.122
11601584,K01831.03,Kepler-324 d,2,1,0.85,34.205785079,148.8050925,0.319,5.1691,183.2,1.1,471.0,11.67,11.6,4.0,q1_q17_dr25_tce,5191.0,4.53,0.826,286.47147,49.649021,14.122
11601584,K01831.04,Kepler-324 e,2,1,0.98,13.97945055,142.33829,0.924,1.2325,356.1,1.97,635.0,38.44,17.1,3.0,q1_q17_dr25_tce,5191.0,4.53,0.826,286.47147,49.649021,14.122
8689793,K01893.01,Kepler-1003 b,2,1,1.0,3.554856338,131.80398,0.331,2.1004,232.9,1.29,1157.0,425.04,40.8,1.0,q1_q17_dr25_tce,6068.0,4.565,0.831,292.02045,44.876221,14.053
11673802,K01894.01,Kepler-1004 b,2,1,1.0,5.28790754,135.36119,0.474,8.5274,343.9,7.1,1661.0,1802.31,90.6,1.0,q1_q17_dr25_tce,4994.0,3.433,3.818,297.35928,49.79755,13.427
4263293,K01895.01,Kepler-331 b,2,1,1.0,8.45746636,133.87132,0.209,2.2906,1320.3,1.87,540.0,20.08,21.8,1.0,q1_q17_dr25_tce,4347.0,4.73,0.524,291.83432,39.307362,15.862
4263293,K01895.02,Kepler-331 c,2,1,1.0,17.28116957,136.00718,0.206,2.829,1562.8,2.04,425.0,7.75,20.3,2.0,q1_q17_dr25_tce,4347.0,4.73,0.524,291.83432,39.307362,15.862
4263293,K01895.03,Kepler-331 d,2,1,0.243,32.1340014,142.27582,0.256,2.691,1262.0,1.84,346.0,3.39,11.8,3.0,q1_q17_dr25_tce,4347.0,4.73,0.524,291.83432,39.307362,15.862
